content;score;sentiment_rating;wordCount;tweet_with_stopwords;wordCount_after_stopwords;tweet_stemmed
ini aplikasi nya ber bayar.;1;Negative;6;aplikasi ber bayar ;3;aplikasi ber bayar
"alxisa pakai kode ini untuk nikmatin promonya yah,,, . aku beri bintang 4 soalx baru join. tapi aku saranin untuk teman2 semua, aplikasi ""riliv"" ini aku recomended banget buat kalian untuk download. sangat membantu.";4;Positive;43;alxisa pakai kode nikmatin promonya yah  bintang  soalx join  saranin teman aplikasi  riliv  recomended  membantu ;15;alxisa pakai kode nikmatin promonya yah bintang soalx join saranin teman aplikasi riliv recomend membantu
kenapa bayar?!;1;Negative;4;bayar  ;1;bayar
bagus aplikasinya, dari yang bisanya ga tidur sampe pagi, tidur² siang-bangun sore. udah 2 hari coba tidur dibawah jam 12, makasih lohh... tapi untuk meditasi dibatasin, masa gratisnya, harus pake voucher :(.. wwcqyn pake kode voucherku ya. semangat buat kalian;5;Positive;50;bagus aplikasinya bisanya ga tidur sampe pagi tidur siangbangun sore  udah  coba tidur dibawah jam  makasih lohh  meditasi dibatasin gratisnya pake voucher    wwcqyn pake kode voucherku  semangat;27;bagu aplikasinya bisanya ga tidur samp pagi tidur siangbangun sore udah coba tidur dibawah jam makasih lohh meditasi dibatasin gratisnya pake voucher wwcqyn pake kode voucherku semangat
sangat membantu;5;Positive;2;membantu;1;membantu
lumayan membantu menenangkan pikiran, membawa tubuh rileks melalui meditasi dan konsultasi;4;Positive;12;lumayan membantu menenangkan pikiran membawa tubuh rileks meditasi konsultasi;9;lumayan membantu menenangkan pikiran membawa tubuh rilek meditasi konsultasi
aplikasi yang sangat membantu, untuk meningkatkan kesehatan mental.. terutama untuk ysng sedang dilanda stress..;5;Positive;17;aplikasi membantu meningkatkan kesehatan mental  ysng dilanda stress ;8;aplikasi membantu meningkatkan kesehatan mental ysng dilanda stress
good aplikasi ini;5;Positive;3;good aplikasi;2;good aplikasi
aplikasi yang sangat membantu dalam belajar menguasai pikiran;5;Positive;8;aplikasi membantu belajar menguasai pikiran;5;aplikasi membantu belajar menguasai pikiran
nice;4;Positive;1;nice;1;nice
terimakasih kasih sangat membantu saya apalagi di saat susana sedang kacau dan membawa pikiran positif dan lebih tenang tapi sayang gk smua gratis... oh ya setiap hari apa gonta-ganti meditasi kemarin meditasi kesukaan saya udah hilang;4;Positive;37;terimakasih kasih membantu susana kacau membawa pikiran positif tenang sayang gk smua gratis  oh gontaganti meditasi kemarin meditasi kesukaan udah hilang;21;terimakasih kasih membantu susana kacau membawa pikiran positif tenang sayang gk smua grati oh gontaganti meditasi kemarin meditasi kesukaan udah hilang
mudah digunakan;4;Positive;2;mudah;1;mudah
lumayan bagus,tapi baru mencobanya .makasih lumayan rilex pikirannya;4;Positive;10;lumayan bagus mencobanya makasih lumayan rilex pikirannya;7;lumayan bagu mencobanya makasih lumayan rilex pikirannya
aplikasi yang sangat sangat membantu;5;Positive;5;aplikasi membantu;2;aplikasi membantu
bikin tenang jiwa raga;5;Positive;4;bikin tenang jiwa raga;4;bikin tenang jiwa raga
aplikasi ini sangat membantu!!;5;Positive;6;aplikasi membantu  ;2;aplikasi membantu
coba kalau free akses meditasinya tidak dibatasi.;5;Positive;8;coba free akses meditasinya dibatasi ;5;coba free aks meditasinya dibatasi
oqhckj jangan lupa kode refeal ini yakss masih memulai;3;Neutral;9;oqhckj lupa kode refeal yakss;5;oqhckj lupa kode refeal yakss
cukup baik. tapi tidak sepenuhnya gratis :(. saya harap pendapatan aplikasinya dapat dialihkan menjadi iklan sehingga aplikasinya bisa menjadi gratis. karena mengetahui bahwa aku harus membeli sesuatu untuk tidak menjadi stress malah semakin membuat stress . maaf kalau terlalu berat permintaanya min, tp saya sangat percaya bahwa ini bisa diwujudkan. :'( saya juga yakin teman2 pengguna lain jg berpikir demikian;4;Positive;68; sepenuhnya gratis    harap pendapatan aplikasinya dialihkan iklan aplikasinya gratis  membeli stress stress  maaf berat permintaanya min tp percaya diwujudkan    teman pengguna jg berpikir;23;sepenuhnya grati harap pendapatan aplikasinya dialihkan iklan aplikasinya grati memb stress stress maaf berat permintaanya min tp percaya diwujudkan teman pengguna jg berpikir
rekomended bgt, baru coba meditasi skali aja udah suka.. yuk ikutan gabung, pke kode refferal ini eimltb biar free 7 hari. pgn nyoba konselingnya tp byr, gk ada free trialnya kah?? hehe..;5;Positive;40;rekomended coba meditasi skali udah suka  yuk ikutan gabung pke kode refferal eimltb biar free   pgn nyoba konselingnya tp byr gk free trialnya kah   hehe ;25;rekomend coba meditasi skali udah suka yuk ikutan gabung pke kode reffer eimltb biar free pgn nyoba konselingnya tp byr gk free trialnya kah hehe
suka banget sama aplikasi ini, buat aku yang orangnya mudah marah jdi lebih tenang ;5;Positive;15;suka aplikasi orangnya mudah marah jdi tenang;7;suka aplikasi orangnya mudah marah jdi tenang
sangat membantu bnget walaupun perlahan;5;Positive;5;membantu bnget perlahan;3;membantu bnget perlahan
nanti setelah konseling selesai saya tambah bintang nya;3;Neutral;8;konseling selesai bintang;3;konsel selesai bintang
saya sangat suka. terima kasih riliv;5;Positive;7;suka  terima kasih riliv;4;suka terima kasih riliv
hallo riliv, saya sudah menuntaskan proses pembayaran untuk semua konten meditasi selama 2 bulan, tapi knpa saya masih tidak bisa mengakses semua konten meditasi tersebut. mohin bantuan nya;3;Neutral;31;hallo riliv menuntaskan proses pembayaran konten meditasi  knpa mengakses konten meditasi  mohin bantuan;13;hallo riliv menuntaskan prose pembayaran konten meditasi knpa mengaks konten meditasi mohin bantuan
bagus, sangat membantu aku yang susah tidur karena overthinking, jadi lebih bisa tidur cepat.;4;Positive;17;bagus membantu susah tidur overthinking tidur cepat ;7;bagu membantu susah tidur overthink tidur cepat
bagus bgttt;5;Positive;2;bagus bgttt;2;bagu bgttt
bgyfcq pake kode ini biar km bisa nikmatin promonya. jujur sih ini aplikasi bagus banget untuk kamu yang peduli dengan kesehatan mental dirimu sendiri, aku baru pake sehari tapi udah bisa lebih tenang dengan nikmatin fitur meditasi. terimakasih;5;Positive;41;bgyfcq pake kode biar km nikmatin promonya  jujur aplikasi bagus peduli kesehatan mental dirimu pake sehari udah tenang nikmatin fitur meditasi  terimakasih;22;bgyfcq pake kode biar km nikmatin promonya jujur aplikasi bagu peduli kesehatan mental dirimu pake sehari udah tenang nikmatin fitur meditasi terimakasih
bagaimana cara bisa konseling gratis? ternyata ada paketnya;1;Negative;9;konseling gratis  paketnya;3;konsel grati paketnya
konselornya tidak tepat waktu, kami sudah atur janji, tapi konselornya masih blm merespon sangat kecewa dengan aplikasi ini :( padahal sudah ekspektasi tinggi sama aplikasi ini;1;Negative;29;konselornya atur janji konselornya blm merespon kecewa aplikasi   ekspektasi aplikasi;10;konselornya atur janji konselornya blm merespon kecewa aplikasi ekspektasi aplikasi
gk bisa daftar kenapa;3;Neutral;4;gk daftar;2;gk daftar
junk app.;1;Negative;3;junk app ;2;junk app
okesip;5;Positive;1;okesip;1;okesip
sangat direkomendasikan untuk digunakan;5;Positive;4;direkomendasikan;1;direkomendasikan
bamwjg pakai kode ini agar kamu bisa nikmati promo nya. aku suka aplikasi ini bikin pikiran lebih tenang dan rasa kantuk pun datang lebih cepat. rileks.;5;Positive;29;bamwjg pakai kode nikmati promo  suka aplikasi bikin pikiran tenang kantuk cepat  rileks ;13;bamwjg pakai kode nikmati promo suka aplikasi bikin pikiran tenang kantuk cepat rilek
terimakasih;5;Positive;1;terimakasih;1;terimakasih
aplikasi ini sangat berguna bagi saya, karena bisa membimbing saya untuk bermeditasi sejenak dan 'curhat' dengan psikolog. apalagi disaat kondisi seperti sekarang, aplikasi ini sangat membantu dalam manajemen stress kepada saya yg termasuk tim medis di rumah sakit. terimakasih.;5;Positive;45;aplikasi berguna membimbing bermeditasi curhat psikolog  disaat kondisi aplikasi membantu manajemen stress tim medis rumah sakit  terimakasih ;17;aplikasi berguna membimb bermeditasi curhat psikolog disaat kondisi aplikasi membantu manajemen stress tim medi rumah sakit terimakasih
sangat membantu dalam melakukan meditasi..;5;Positive;6;membantu meditasi ;2;membantu meditasi
jujur ga nyangka bisa sengebantu ini fiturnya buatku :( alhamdulillah slama ini bngung nyari referensi meditasi online dmn dan yaudah disini aja yg isinya juga udah lengkapp, oiya 150k untuk 1 tahun akses konten meditasi menurutku work banget siii ;5;Positive;41;jujur ga nyangka sengebantu fiturnya buatku   alhamdulillah slama bngung nyari referensi meditasi online dmn yaudah isinya udah lengkapp oiya k  akses konten meditasi menurutku work siii;26;jujur ga nyangka sengebantu fiturnya buatku alhamdulillah slama bngung nyari referensi meditasi onlin dmn yaudah isinya udah lengkapp oiya k aks konten meditasi menurutku work siii
bagus;4;Positive;1;bagus;1;bagu
saya merasa lebih lega dan tenang ketika menggunakan aplikasi untuk pertama kalinya pada saat meditasi dasar hidup menjadi lebih damai rasanya,rasa cemas pun mulai hilang pokoknya. recomended bngt buat kalian yg ingin cari ketenangan dan kedamaian.;5;Positive;40;lega tenang aplikasi kalinya meditasi dasar hidup damai cemas hilang pokoknya  recomended bngt cari ketenangan kedamaian ;16;lega tenang aplikasi kalinya meditasi dasar hidup damai cema hilang pokoknya recomend bngt cari ketenangan kedamaian
sangat membantu sekali;5;Positive;3;membantu;1;membantu
aplikasinya bagus sekali, aku suka banget.;5;Positive;8;aplikasinya bagus suka ;3;aplikasinya bagu suka
aplikasi yang sangat bermanfaat bagi semua orang, terimakasih riliv! ^^;5;Positive;12;aplikasi bermanfaat terimakasih riliv  ;4;aplikasi bermanfaat terimakasih riliv
cocok untuk relaksasi;5;Positive;3;cocok relaksasi;2;cocok relaksasi
isi materinya bagus, meditasinya pun membantu bgt, jd bikini addict meditasi. fitur tidur lelapnya asik jg trutama crita lelap, tp yaa sama, srg putus jg. klo bs jg, tmbahin trus crita lelapnya. edited, udah lancar app-nya skrg;5;Positive;46;isi materinya bagus meditasinya membantu jd bikini addict meditasi  fitur tidur lelapnya asik jg trutama crita lelap tp yaa srg putus jg  klo bs jg tmbahin trus crita lelapnya  edited udah lancar appnya skrg;34;isi materinya bagu meditasinya membantu jd bikini addict meditasi fitur tidur lelapnya asik jg trutama crita lelap tp yaa srg putu jg klo bs jg tmbahin tru crita lelapnya edit udah lancar appnya skrg
bagus banget aplikasi ini, beneran diajarin meditasi dari nol pake audio ahli mediator yang bikin tenang banget, coba deh aplikasi ini bener bener bagus, saya yakin hidup saya jadi lebih baik lagi setelah tau meditasi;5;Positive;38;bagus aplikasi beneran diajarin meditasi nol pake audio ahli mediator bikin tenang coba deh aplikasi bener bener bagus hidup tau meditasi;21;bagu aplikasi beneran diajarin meditasi nol pake audio ahli mediat bikin tenang coba deh aplikasi bener bener bagu hidup tau meditasi
membantu;5;Positive;1;membantu;1;membantu
recommended!!! ini obat mental buat diri sendiri. kalo kita sulit mengatasi sendiri dan worry, bisa gunakan ini sebagai alat bantu buat diri lebih survive. silahkan masukan kode 'lzbibz' untuk dapatkan vouchernya.;5;Positive;39;recommended    obat mental  kalo sulit mengatasi worry alat bantu survive  silahkan masukan kode lzbibz dapatkan vouchernya ;16;recommend obat mental kalo sulit mengatasi worri alat bantu surviv silahkan masukan kode lzbibz dapatkan vouchernya
sangat membantu;5;Positive;2;membantu;1;membantu
buat jadi temen curhat bagus temen di kala stres juga;5;Positive;10;temen curhat bagus temen stres;5;temen curhat bagu temen stre
saran aja sih, lebih baik ditambah fitur download sesi meditasinya supaya pas gak ada sinyal bisa tetep pake riliv.. dan bisa offline juga.. terima kasih;5;Positive;28;saran ditambah fitur sesi meditasinya pas gak sinyal tetep pake riliv  offline  terima kasih;14;saran ditambah fitur sesi meditasinya pa gak sinyal tetep pake riliv offlin terima kasih
keren aplikasi ini;5;Positive;3;keren aplikasi;2;keren aplikasi
keren bagus illustrasinya, mungkin tambah fitur lain seperti aplikasi dari luar negeri;5;Positive;13;keren bagus illustrasinya fitur aplikasi negeri;6;keren bagu illustrasinya fitur aplikasi negeri
membantu banget terutama di kalangan remaja kayak aku yg sering stress;5;Positive;11;membantu kalangan remaja kayak stress;5;membantu kalangan remaja kayak stress
baru coba download seminggu,aplikasi bagus membantu saya yang insomia cepat tidur,tidur pulas,biasanya gelisah dan pelariannya hp sampai subuh,sekarang dibawah jam 12 malam sudah ngorok,bahkan nuansa hening rumah nyaman blm 45 menit sudah lelap,terima kasih ya,saya suka apalagi yang gratis;5;Positive;53;coba seminggu aplikasi bagus membantu insomia cepat tidur tidur pulas gelisah pelariannya hp subuh dibawah jam  malam ngorok nuansa hening rumah nyaman blm  menit lelap terima kasih suka gratis;29;coba seminggu aplikasi bagu membantu insomia cepat tidur tidur pula gelisah pelariannya hp subuh dibawah jam malam ngorok nuansa hene rumah nyaman blm menit lelap terima kasih suka grati
aplikasi yg bermanfaat..;5;Positive;4;aplikasi bermanfaat ;2;aplikasi bermanfaat
sumpah ini tuh bikin relaksasi abis guys... reccomend to try;5;Positive;11;sumpah tuh bikin relaksasi abis guys  reccomend to try;9;sumpah tuh bikin relaksasi abi guy reccomend to tri
jann sipp juoss, gilak aplikasi paling berbobot berguna banget kalo lagi stress;5;Positive;13;jann sipp juoss gilak aplikasi berbobot berguna kalo stress;9;jann sipp juoss gilak aplikasi berbobot berguna kalo stress
bermanfaat untuk menjalani kehidupan yang penat ini thanks riliv sangat keren;5;Positive;11;bermanfaat menjalani kehidupan penat thanks riliv keren;7;bermanfaat menjalani kehidupan penat thank riliv keren
sangat bermanfaat;5;Positive;2;bermanfaat;1;bermanfaat
dilihat, dirasa, baru bintangx naik perlahan ya..?!! ;1;Negative;13;dirasa bintangx perlahan    ;3;dirasa bintangx perlahan
bagus sih, ini mungkin sugesti atau emang efek dari mengatur nafas. jadi tubuh lebih ringan gitu, dan sakit kepala itu hilang.;5;Positive;25;bagus sugesti emang efek mengatur nafas  tubuh ringan gitu sakit kepala hilang ;12;bagu sugesti emang efek mengatur nafa tubuh ringan gitu sakit kepala hilang
suara jernih;5;Positive;2;suara jernih;2;suara jernih
baru pertama kali melakukan meditasi sangat mudah di pahami;5;Positive;9;kali meditasi mudah pahami;4;kali meditasi mudah pahami
fiks.. bagus banget aplikasi nya, apalagi untuk remaja dimana banyak hal baru yang kita rasakan aplikasi ini worth it banget untuk menemani perubahan perubahan di dunia 'remaja' , aplikasi ini bukan hanya untuk orang orang yang punya masalah a.k.a stres a.k.a depresi tapi untuk yang sedang baik baik saja aku rasa worth sih untuk pakai aplikasi ini.;5;Positive;61;fiks  bagus aplikasi remaja dimana rasakan aplikasi worth it menemani perubahan perubahan dunia remaja aplikasi aka stres aka depresi worth pakai aplikasi ;22;fik bagu aplikasi remaja dimana rasakan aplikasi worth it menemani perubahan perubahan dunia remaja aplikasi aka stre aka depresi worth pakai aplikasi
belajar meditasi dengan menggunakan aplikasi ini, dimulai dari hari ini.;5;Positive;12;belajar meditasi aplikasi ;3;belajar meditasi aplikasi
gw udah langganan berbayar ni app tapi knapa crash?;1;Negative;10;gw udah langganan berbayar ni app knapa crash ;8;gw udah langganan berbayar ni app knapa crash
release di app store dong kak;4;Positive;6;release app store kak;4;releas app store kak
semoga dapat membantuku;5;Positive;3;semoga membantuku;2;semoga membantuku
insyaallah, ini dapat membantuku...;4;Positive;6;insyaallah membantuku ;2;insyaallah membantuku
aplikasi bagus untuk mulai belajar meditasi agar tenang sehat dan bahagia;5;Positive;11;aplikasi bagus belajar meditasi tenang sehat bahagia;7;aplikasi bagu belajar meditasi tenang sehat bahagia
sngt membantu;5;Positive;2;sngt membantu;2;sngt membantu
ketika kesehatan mental harus menjadi perhatian juga selain kesehatan fisik, aplikasi ini sangat mendukung. terima kasih ;5;Positive;18;kesehatan mental perhatian kesehatan fisik aplikasi mendukung  terima kasih;9;kesehatan mental perhatian kesehatan fisik aplikasi mendukung terima kasih
sangat membantu dalam kehidupan sehari hari, saat penat , luangkan waktu buat meditasi, min 10 menit saja;5;Positive;19;membantu kehidupan sehari penat luangkan meditasi min  menit;8;membantu kehidupan sehari penat luangkan meditasi min menit
